sex_ratio, sa2_name16, state_code, percentage_person_aged_15_64, persons_num, percentage_person_aged_0_14, females_num, sa2_main16, percentage_person_aged_65_plus, median_age, state_name, males_num
104.1,"Newcastle - Cooks Hill",1,74.6,12378,10.1,6064,111031229,15.3,36.9,"New South Wales",6314
112.5,"Newcastle Port - Kooragang",1,52.9,17,11.8,8,111031230,35.3,58.5,"New South Wales",9
105.3,"Shortland - Jesmond",1,76.4,13198,13.2,6429,111031231,10.4,25.5,"New South Wales",6769
102.8,"Stockton - Fullerton Cove",1,56.7,8594,15.7,4238,111031232,27.6,48.7,"New South Wales",4356
95.0,"Castle Hill - West",1,68.7,5529,19.6,2836,115011557,11.7,38.1,"New South Wales",2693
91.0,"Wallsend - Elermore Vale",1,62.4,20235,17.7,10593,111031233,19.9,38.9,"New South Wales",9642
103.3,"Galston - Laughtondale",1,61.7,5366,18.0,2639,115021298,20.2,44.0,"New South Wales",2727
105.5,"Bilpin - Colo - St Albans",1,64.3,2805,16.1,1365,115031299,19.6,46.4,"New South Wales",1440
102.8,"Kurrajong Heights - Ebenezer",1,65.7,22698,20.0,11192,115031300,14.3,39.2,"New South Wales",11506
100.7,"Pitt Town - McGraths Hill",1,64.3,11471,22.0,5716,115041301,13.7,37.2,"New South Wales",5755
99.4,"Rouse Hill - Beaumont Hills",1,67.8,31681,25.3,15889,115041302,6.8,33.4,"New South Wales",15792
99.6,"Wickham - Carrington - Tighes Hill",1,73.3,8569,14.6,4294,111031235,12.1,35.5,"New South Wales",4275
89.4,"Ballina",1,54.6,18179,14.0,9598,112011236,31.4,51.6,"New South Wales",8581
96.8,"Ballina Region",1,58.6,17896,18.4,9092,112011237,23.0,45.8,"New South Wales",8804
97.7,"Bangalow",1,63.6,6317,19.6,3195,112011238,16.7,44.8,"New South Wales",3122
87.4,"Brunswick Heads - Ocean Shores",1,63.5,8847,17.1,4720,112011239,19.4,45.4,"New South Wales",4127
92.4,"Byron Bay",1,68.3,10684,14.5,5552,112011240,17.1,41.1,"New South Wales",5132
101.5,"Evans Head",1,57.0,5450,16.6,2705,112011241,26.4,49.5,"New South Wales",2745
95.1,"Lennox Head - Skennars Head",1,62.1,8446,19.9,4330,112011242,18.0,44.0,"New South Wales",4116
97.9,"Mullumbimby",1,61.6,8898,19.1,4497,112011243,19.2,45.7,"New South Wales",4401
93.4,"Casino",1,56.4,12581,20.2,6506,112021244,23.4,41.8,"New South Wales",6075
105.0,"Casino Region",1,59.9,7028,18.4,3428,112021245,21.7,48.4,"New South Wales",3600
89.3,"Goonellabah",1,60.3,13399,18.8,7078,112021246,20.9,40.1,"New South Wales",6321
103.6,"Kyogle",1,57.5,7258,17.6,3564,112021247,24.9,50.6,"New South Wales",3694
98.1,"Lismore",1,64.6,15177,17.2,7663,112021248,18.2,41.5,"New South Wales",7514
101.2,"Lismore Region",1,63.1,15489,17.4,7700,112021249,19.5,47.6,"New South Wales",7789
93.9,"Wagga Wagga - South",1,63.6,21748,21.8,11214,113031269,14.6,35.1,"New South Wales",10534
95.3,"Wagga Wagga - West",1,66.4,12666,17.0,6484,113031270,16.5,33.7,"New South Wales",6182
101.9,"Wagga Wagga Region",1,60.2,15567,22.3,7710,113031271,17.5,38.9,"New South Wales",7857
96.1,"Berry - Kangaroo Valley",1,51.1,9229,14.7,4706,114011272,34.2,55.7,"New South Wales",4523
98.5,"Callala Bay - Currarong",1,56.1,3744,13.2,1886,114011273,30.6,53.5,"New South Wales",1858
105.5,"Culburra Beach",1,54.7,5122,13.9,2493,114011274,31.4,54.2,"New South Wales",2629
333.3,"Ettrema - Sassafras - Budawang",1,53.8,52,11.5,12,114011275,34.6,60.5,"New South Wales",40
90.5,"Huskisson - Vincentia",1,56.3,4633,14.8,2432,114011276,28.9,52.2,"New South Wales",2201
95.3,"North Nowra - Bomaderry",1,58.6,16217,19.4,8305,114011277,22.0,42.6,"New South Wales",7912
102.6,"Nowra",1,62.7,21621,20.1,10673,114011278,17.3,36.0,"New South Wales",10948
96.6,"St Georges Basin - Erowal Bay",1,54.1,14922,17.0,7591,114011279,28.9,48.5,"New South Wales",7331
102.4,"Sussex Inlet - Berrara",1,49.1,4506,12.2,2226,114011280,38.7,59.1,"New South Wales",2280
101.8,"Tomerong - Wandandian - Woollamia",1,62.6,3536,16.7,1752,114011281,20.6,46.9,"New South Wales",1784
94.5,"Ulladulla",1,53.4,16495,15.9,8481,114011282,30.7,52.2,"New South Wales",8014
108.2,"Ulladulla Region",1,57.0,5445,13.6,2615,114011283,29.4,55.3,"New South Wales",2830
84.1,"Bowral",1,48.9,13559,16.6,7366,114021284,34.6,53.0,"New South Wales",6193
100.0,"Hill Top - Colo Vale",1,64.2,6433,21.9,3217,114021285,13.9,37.2,"New South Wales",3216
88.2,"Mittagong",1,59.7,9762,17.4,5187,114021286,22.9,44.4,"New South Wales",4575
94.4,"Moss Vale - Berrima",1,60.7,10657,18.1,5481,114021287,21.2,41.9,"New South Wales",5176
99.2,"Robertson - Fitzroy Falls",1,58.6,3716,17.5,1865,114021288,24.0,47.8,"New South Wales",1851
96.2,"Southern Highlands",1,55.0,6952,15.6,3544,114021289,29.4,52.1,"New South Wales",3408
98.6,"Baulkham Hills (East)",1,62.1,24859,22.6,12517,115011290,15.3,37.9,"New South Wales",12342
96.9,"Baulkham Hills (West) - Bella Vista",1,66.9,21935,19.0,11138,115011291,14.0,37.9,"New South Wales",10797
95.0,"Glenhaven",1,58.1,6516,18.0,3342,115011294,23.8,44.6,"New South Wales",3174
96.2,"Castle Hill - Central",1,63.6,8005,21.1,4081,115011553,15.3,38.3,"New South Wales",3924
97.3,"Prahran - Windsor",2,79.9,22234,8.3,11268,206061136,11.9,33.7,"Victoria",10966
86.5,"Castle Hill - East",1,55.2,5684,15.7,3048,115011554,29.1,48.5,"New South Wales",2636
99.2,"Castle Hill - North",1,64.0,12549,18.8,6301,115011555,17.2,41.7,"New South Wales",6248
104.3,"Blacktown (South)",1,66.8,12999,20.6,6364,116011560,12.6,35.0,"New South Wales",6635
96.5,"Castle Hill - South",1,63.1,10435,20.8,5311,115011556,16.1,38.7,"New South Wales",5124
101.9,"Collingwood",2,82.0,10984,10.7,5440,206071141,7.3,32.3,"Victoria",5544
98.1,"Cherrybrook",1,64.9,19426,19.0,9805,115011558,16.1,41.6,"New South Wales",9621
99.0,"Kellyville",1,68.5,26958,21.7,13547,115011559,9.9,36.1,"New South Wales",13411
99.3,"Dural - Kenthurst - Wisemans Ferry",1,63.1,22375,18.9,11228,115021297,18.0,42.1,"New South Wales",11147
103.6,"Blacktown (East) - Kings Park",1,68.9,18060,20.4,8872,116011303,10.8,32.8,"New South Wales",9188
103.8,"Blacktown (North) - Marayong",1,65.4,19810,20.7,9719,116011304,13.9,34.8,"New South Wales",10091
100.1,"Doonside - Woodcroft",1,68.6,25041,20.7,12512,116011306,10.7,34.3,"New South Wales",12529
101.0,"Lalor Park - Kings Langley",1,65.1,26068,20.1,12968,116011307,14.8,37.3,"New South Wales",13100
103.2,"Seven Hills - Toongabbie",1,66.2,26095,19.7,12844,116011308,14.1,36.4,"New South Wales",13251
93.4,"Hadfield",2,61.1,6165,19.5,3187,210031440,19.4,37.9,"Victoria",2978
103.5,"Blacktown (West)",1,67.3,16992,20.1,8351,116011561,12.6,34.2,"New South Wales",8641
98.7,"Glenwood",1,70.6,16957,20.6,8532,116021309,8.8,35.0,"New South Wales",8425
98.8,"Sunbury",2,67.0,13558,20.0,6819,210041240,13.1,38.6,"Victoria",6739
95.1,"Sunbury - South",2,66.6,30635,19.5,15702,210041241,14.0,36.3,"Victoria",14933
106.0,"Parklea - Kellyville Ridge",1,68.1,35960,25.2,17459,116021310,6.7,34.5,"New South Wales",18501
97.2,"Riverstone - Marsden Park",1,66.1,31864,27.2,16162,116021312,6.7,31.9,"New South Wales",15702
103.4,"Acacia Gardens",1,68.7,3941,22.5,1938,116021562,8.7,35.2,"New South Wales",2003
98.4,"Fitzroy",2,79.0,11903,10.9,5999,206071142,10.0,33.5,"Victoria",5904
99.0,"Quakers Hill",1,68.4,24387,23.1,12254,116021563,8.5,34.1,"New South Wales",12133
93.8,"Hughesdale",2,70.4,8418,16.4,4344,208021180,13.2,35.0,"Victoria",4074
95.2,"Bidwill - Hebersham - Emerton",1,61.7,18875,25.3,9669,116031313,13.0,31.3,"New South Wales",9206
100.1,"Glendenning - Dean Park",1,67.5,8771,24.6,4383,116031314,7.9,32.6,"New South Wales",4388
97.5,"Hassall Grove - Plumpton",1,69.9,22121,22.2,11203,116031315,7.9,32.3,"New South Wales",10918
95.2,"Lethbridge Park - Tregear",1,62.1,22727,26.8,11643,116031316,11.1,30.9,"New South Wales",11084
100.7,"Mount Druitt - Whalan",1,64.0,23930,24.9,11926,116031317,11.0,32.3,"New South Wales",12004
300.0,"Prospect Reservoir",1,72.7,44,9.1,11,116031318,18.2,34.0,"New South Wales",33
98.9,"Rooty Hill - Minchinbury",1,68.1,22638,20.6,11383,116031319,11.3,34.6,"New South Wales",11255
200.0,"Banksmeadow",1,66.7,21,9.5,7,117011320,23.8,45.5,"New South Wales",14
133.3,"Port Botany Industrial",1,85.7,7,0.0,3,117011324,14.3,47.5,"New South Wales",4
102.0,"Botany",1,69.6,13038,19.6,6454,117011321,10.7,35.7,"New South Wales",6584
96.2,"Wendouree - Miners Rest",2,60.6,15101,19.1,7696,201011008,20.2,38.4,"Victoria",7405
101.5,"Bacchus Marsh Region",2,62.7,6212,19.5,3083,201021009,17.8,43.3,"Victoria",3129
105.1,"Mascot - Eastlakes",1,74.3,28803,14.2,14040,117011322,11.5,33.2,"New South Wales",14763
92.7,"Dulwich Hill - Lewisham",1,72.7,18826,15.0,9771,120031394,12.3,36.7,"New South Wales",9055
98.0,"Pagewood - Hillsdale - Daceyville",1,67.9,12702,17.1,6414,117011323,15.0,36.5,"New South Wales",6288
99.5,"Petersham - Stanmore",1,76.2,22329,12.4,11195,117021327,11.4,35.0,"New South Wales",11134
179.2,"Sydney Airport",1,88.1,67,0.0,24,117011325,11.9,34.6,"New South Wales",43
104.0,"Sydney - Haymarket - The Rocks",1,87.9,32961,5.0,16159,117031337,7.1,30.7,"New South Wales",16802
98.3,"Normanhurst - Thornleigh - Westleigh",1,63.4,19233,20.2,9699,121021406,16.4,40.6,"New South Wales",9534
99.1,"Creswick - Clunes",2,57.5,8088,17.4,4063,201021010,25.1,48.4,"Victoria",4025
99.3,"Marrickville",1,72.6,28941,13.7,14519,117021326,13.6,35.9,"New South Wales",14422
99.5,"Maroubra - West",1,72.2,11309,14.8,5670,118021568,13.0,32.3,"New South Wales",5639
94.7,"Daylesford",2,59.1,9326,14.3,4789,201021011,26.6,51.8,"Victoria",4537
104.7,"Gordon (Vic.)",2,62.7,5999,19.4,2931,201021012,18.0,44.9,"Victoria",3068
109.1,"Avoca",2,55.0,3364,15.5,1609,201031013,29.5,53.2,"Victoria",1755
126.5,"Beaufort",2,59.7,4548,15.2,2008,201031014,25.1,49.9,"Victoria",2540
101.9,"Sydenham - Tempe - St Peters",1,74.4,8619,14.4,4270,117021328,11.1,35.6,"New South Wales",4349
130.8,"Darlinghurst",1,83.6,12980,6.2,5625,117031329,10.2,34.9,"New South Wales",7355
105.2,"Golden Plains - North",2,61.8,4862,20.4,2369,201031015,17.9,43.1,"Victoria",2493
106.4,"Erskineville - Alexandria",1,82.0,19016,11.2,9213,117031330,6.8,33.9,"New South Wales",9803
91.1,"Randwick - North",1,71.5,18063,15.9,9450,118021569,12.6,35.7,"New South Wales",8613
91.3,"Glebe - Forest Lodge",1,79.4,23112,9.0,12080,117031331,11.7,33.9,"New South Wales",11032
95.8,"Waitara - Wahroonga (West)",1,66.1,10834,20.6,5532,121021579,13.3,36.6,"New South Wales",5302
98.0,"Newtown - Camperdown - Darlington",1,84.9,28435,8.3,14361,117031332,6.8,30.4,"New South Wales",14074
94.0,"Gordon - Killara",1,65.4,23267,18.1,11991,121031407,16.5,39.2,"New South Wales",11276
94.1,"Lindfield - Roseville",1,63.5,25595,20.5,13186,121031408,16.0,39.3,"New South Wales",12409
91.5,"Pymble",1,63.4,17673,21.5,9228,121031409,15.1,40.0,"New South Wales",8445
91.5,"St Ives",1,59.1,21985,21.2,11479,121031410,19.7,42.2,"New South Wales",10506
90.6,"Turramurra",1,58.1,20428,19.6,10718,121031411,22.3,44.1,"New South Wales",9710
96.6,"Wahroonga (East) - Warrawee",1,63.9,18529,18.2,9426,121031412,17.9,41.3,"New South Wales",9103
89.3,"Cremorne - Cammeray",1,67.2,20781,15.9,10978,121041413,16.9,39.3,"New South Wales",9803
92.7,"Crows Nest - Waverton",1,73.0,19749,13.6,10248,121041414,13.4,36.7,"New South Wales",9501
86.6,"Mosman",1,63.0,30981,17.4,16604,121041415,19.7,42.3,"New South Wales",14377
90.2,"Neutral Bay - Kirribilli",1,71.9,19489,11.2,10248,121041416,16.8,37.9,"New South Wales",9241
104.4,"Point Cook - South",2,65.0,19473,31.0,9527,213051466,4.0,32.5,"Victoria",9946
129.3,"Potts Point - Woolloomooloo",1,83.2,24441,4.6,10658,117031333,12.2,34.9,"New South Wales",13783
97.9,"Bayview - Elanora Heights",1,58.3,11368,17.5,5743,122021421,24.1,46.5,"New South Wales",5625
98.2,"Newport - Bilgola",1,62.9,13962,18.5,7043,122021422,18.6,44.3,"New South Wales",6919
95.6,"Warriewood - Mona Vale",1,61.8,26174,20.4,13384,122021423,17.9,40.8,"New South Wales",12790
110.4,"Mildura Region",2,61.9,3775,16.8,1794,215021398,21.3,46.0,"Victoria",1981
104.2,"Red Cliffs",2,63.1,5990,19.7,2933,215021399,17.2,40.1,"Victoria",3057
96.4,"Mildura - North",2,63.0,18709,19.0,9524,215021469,18.1,36.4,"Victoria",9185
97.5,"Pyrmont - Ultimo",1,85.3,24829,6.9,12572,117031334,7.8,30.2,"New South Wales",12257
92.0,"Katoomba - Leura",1,62.7,13900,13.5,7240,124011452,23.8,47.7,"New South Wales",6660
95.2,"Lawson - Hazelbrook - Linden",1,63.4,11550,19.0,5917,124011453,17.6,42.7,"New South Wales",5633
93.8,"Springwood - Winmalee",1,61.5,21934,19.4,11316,124011454,19.1,42.4,"New South Wales",10618
96.1,"Blackburn South",2,61.0,11498,18.6,5864,207031162,20.4,40.5,"Victoria",5634
103.4,"Redfern - Chippendale",1,86.2,26944,5.7,13244,117031335,8.1,30.4,"New South Wales",13700
132.5,"Surry Hills",1,84.5,18413,5.9,7918,117031336,9.6,34.6,"New South Wales",10495
107.7,"Waterloo - Beaconsfield",1,83.2,42605,8.6,20509,117031338,8.2,31.0,"New South Wales",22096
99.7,"Bondi - Tamarama - Bronte",1,73.0,20016,15.3,10021,118011339,11.7,34.5,"New South Wales",9995
99.5,"Bondi Beach - North Bondi",1,74.5,23921,15.6,11988,118011340,9.9,33.9,"New South Wales",11933
93.8,"Emu Plains - Leonay",1,62.5,14461,19.6,7462,124031459,17.9,39.5,"New South Wales",6999
91.4,"Flora Hill - Spring Gully",2,66.8,9692,18.2,5064,202011021,15.0,34.2,"Victoria",4628
90.9,"Kangaroo Flat - Golden Square",2,61.6,20563,17.4,10772,202011022,21.0,39.4,"Victoria",9791
102.7,"Maiden Gully",2,63.2,5457,25.3,2692,202011023,11.5,36.8,"Victoria",2765
101.7,"Strathfieldsaye",2,61.6,9905,24.9,4910,202011024,13.4,37.1,"Victoria",4995
91.2,"Bondi Junction - Waverly",1,69.2,18641,14.7,9749,118011341,16.1,36.5,"New South Wales",8892
200.0,"Centennial Park",1,100.0,3,0.0,1,118011342,0.0,53.5,"New South Wales",2
89.5,"Double Bay - Bellevue Hill",1,65.5,27165,14.1,14334,118011343,20.3,39.3,"New South Wales",12831
94.9,"Dover Heights",1,64.5,11717,19.5,6013,118011344,16.0,39.3,"New South Wales",5704
92.8,"Paddington - Moore Park",1,73.4,16932,13.4,8780,118011345,13.2,35.9,"New South Wales",8152
86.5,"Rose Bay - Vaucluse - Watsons Bay",1,62.7,12638,19.0,6778,118011346,18.4,41.2,"New South Wales",5860
94.0,"Surrey Hills (East) - Mont Albert",2,66.6,10674,16.8,5501,207031167,16.6,39.1,"Victoria",5173
81.0,"Woollahra",1,63.2,8382,15.4,4630,118011347,21.4,40.3,"New South Wales",3752
90.9,"Coogee - Clovelly",1,70.5,28450,16.7,14903,118021348,12.8,35.9,"New South Wales",13547
110.4,"Malabar - La Perouse - Chifley",1,66.0,26821,16.5,12747,118021350,17.6,40.2,"New South Wales",14074
95.0,"Brighton East",2,61.0,16955,20.1,8697,208011170,18.9,43.3,"Victoria",8258
103.2,"Kensington (NSW)",1,83.4,17278,8.9,8504,118021564,7.7,25.7,"New South Wales",8774
108.6,"Kingsford",1,81.1,17098,9.3,8197,118021565,9.5,26.4,"New South Wales",8901
97.5,"Dickson",8,78.1,2640,12.7,1337,801051054,9.2,31.5,"Australian Capital Territory",1303
98.2,"Maroubra - North",1,67.6,10712,15.6,5406,118021566,16.8,38.3,"New South Wales",5306
93.8,"Maroubra - South",1,68.1,11366,15.1,5866,118021567,16.8,38.4,"New South Wales",5500
94.2,"Randwick - South",1,74.3,14542,13.9,7487,118021570,11.8,33.6,"New South Wales",7055
97.3,"Jamisontown - South Penrith",1,63.4,17760,20.7,9001,124031461,15.9,36.7,"New South Wales",8759
96.8,"Kingswood - Werrington",1,67.3,22718,22.4,11541,124031462,10.3,32.3,"New South Wales",11177
100.9,"Bass Hill - Georges Hall",1,62.2,23782,22.8,11836,119011354,15.0,34.3,"New South Wales",11946
99.6,"Mulgoa - Luddenham - Orchard Hills",1,65.8,11497,22.6,5760,124031463,11.6,34.5,"New South Wales",5737
94.5,"White Hills - Ascot",2,64.3,13789,23.5,7091,202011025,12.2,32.9,"Victoria",6698
103.2,"Bendigo Region - South",2,64.0,7891,21.3,3883,202021026,14.7,40.0,"Victoria",4008
101.1,"Chullora",1,72.2,1629,20.4,810,119011355,7.4,32.6,"New South Wales",819
102.8,"Bankstown - South",1,67.5,16866,20.1,8316,119011572,12.4,33.5,"New South Wales",8550
100.5,"Condell Park",1,63.9,12739,23.4,6355,119011356,12.7,32.7,"New South Wales",6384
99.0,"St Clair",1,68.0,20565,20.8,10332,124051470,11.2,35.1,"New South Wales",10233
99.0,"Greenacre - Mount Lewis",1,62.7,28255,24.1,14202,119011357,13.2,32.9,"New South Wales",14053
200.0,"Rookwood Cemetery",1,66.7,3,33.3,1,125011475,0.0,45.5,"New South Wales",2
98.3,"Kilmore - Broadford",2,63.6,15515,20.0,7824,204011056,16.3,38.5,"Victoria",7691
102.7,"Mansfield (Vic.)",2,58.3,9446,17.4,4661,204011057,24.3,47.1,"Victoria",4785
98.9,"Nagambie",2,58.9,4269,15.1,2146,204011058,26.0,49.1,"Victoria",2123
103.5,"Seymour",2,63.3,6452,14.7,3170,204011059,22.0,44.0,"Victoria",3282
114.5,"Seymour Region",2,66.4,4470,20.3,2084,204011060,13.3,37.4,"Victoria",2386
94.0,"Upper Yarra Valley",2,72.2,194,11.3,100,204011061,16.5,50.3,"Victoria",94
106.7,"Yea",2,55.8,3756,16.5,1817,204011062,27.6,50.6,"Victoria",1939
92.1,"Benalla",2,56.1,10450,15.9,5441,204021063,28.0,49.1,"Victoria",5009
109.7,"Benalla Region",2,60.0,3665,15.1,1748,204021064,24.9,51.3,"Victoria",1917
99.2,"Padstow",1,66.0,17667,17.1,8869,119011358,16.9,38.9,"New South Wales",8798
100.4,"Rutherglen",2,59.3,4049,17.2,2020,204021065,23.5,46.8,"Victoria",2029
91.1,"Wangaratta",2,58.4,19411,18.8,10158,204021066,22.7,42.8,"Victoria",9253
104.4,"Wangaratta Region",2,59.7,9776,17.5,4782,204021067,22.8,48.0,"Victoria",4994
95.7,"Panania - Milperra - Picnic Point",1,64.5,27934,20.2,14277,119011359,15.3,38.0,"New South Wales",13657
94.1,"Drouin",2,60.6,18453,21.0,9508,205011076,18.4,37.7,"Victoria",8945
105.1,"Mount Baw Baw Region",2,60.7,6191,17.1,3018,205011077,22.2,48.5,"Victoria",3173
99.2,"Trafalgar (Vic.)",2,60.7,8078,19.0,4055,205011078,20.3,42.6,"Victoria",4023
91.5,"Warragul",2,60.2,20764,19.5,10845,205011079,20.3,40.7,"Victoria",9919
200.0,"Alps - East",2,0.0,3,0.0,1,205021080,100.0,34.0,"Victoria",2
91.4,"Bairnsdale",2,56.8,15565,19.1,8134,205021081,24.1,43.2,"Victoria",7431
106.4,"Bruthen - Omeo",2,57.9,8171,17.7,3958,205021082,24.4,48.6,"Victoria",4213
null,"Lake King",2,null,0,null,0,205021083,null,null,"Victoria",0
99.8,"Lakes Entrance",2,52.2,10397,14.8,5205,205021084,32.9,54.5,"Victoria",5192
95.6,"Revesby",1,65.9,17646,19.0,9022,119011360,15.0,36.8,"New South Wales",8624
106.1,"Orbost",2,53.8,6448,15.0,3128,205021085,31.2,55.2,"Victoria",3320
97.3,"Paynesville",2,49.5,6838,11.8,3466,205021086,38.7,58.8,"Victoria",3372
101.4,"Foster",2,54.7,9079,15.1,4509,205031087,30.2,53.3,"Victoria",4570
153.3,"French Island",2,43.9,114,8.8,45,205031088,47.4,64.4,"Victoria",69
99.7,"Yagoona - Birrong",1,65.1,22675,21.2,11352,119011361,13.6,33.9,"New South Wales",11323
112.5,"Berala",1,69.2,9621,17.9,4528,125011585,12.9,34.0,"New South Wales",5093
96.6,"Korumburra",2,59.8,9586,19.6,4876,205031089,20.6,44.7,"Victoria",4710
96.4,"Leongatha",2,57.7,11470,19.6,5841,205031090,22.7,45.0,"Victoria",5629
93.0,"Phillip Island",2,55.3,11750,17.3,6087,205031091,27.3,50.1,"Victoria",5663
225.0,"Wilsons Promontory",2,92.3,13,0.0,4,205031092,7.7,44.4,"Victoria",9
97.0,"Bankstown - North",1,66.5,17674,21.9,8970,119011571,11.6,32.6,"New South Wales",8704
96.0,"Narwee - Beverly Hills",1,66.4,14793,16.8,7546,119031370,16.8,38.1,"New South Wales",7247
99.6,"Belmore - Belfield",1,65.5,20265,18.5,10154,119021362,16.1,37.4,"New South Wales",10111
103.1,"Canterbury (South) - Campsie",1,72.6,33974,15.0,16730,119021363,12.4,34.1,"New South Wales",17244
98.1,"Kingsgrove (North) - Earlwood",1,63.5,25619,17.6,12930,119021364,18.9,41.3,"New South Wales",12689
100.2,"Oatley - Hurstville Grove",1,65.8,13302,17.0,6644,119031371,17.2,40.7,"New South Wales",6658
97.0,"Peakhurst - Lugarno",1,61.8,19378,17.9,9835,119031372,20.3,41.4,"New South Wales",9543
96.7,"Wonthaggi - Inverloch",2,56.3,24334,16.2,12370,205031093,27.6,49.4,"Victoria",11964
97.5,"Churchill",2,64.3,11628,17.8,5888,205041094,17.9,42.9,"Victoria",5740
96.2,"Moe - Newborough",2,61.0,16821,16.8,8575,205041095,22.1,43.3,"Victoria",8246
100.0,"Morwell",2,61.1,14042,17.8,7021,205041096,21.1,42.5,"Victoria",7021
95.2,"Traralgon",2,63.8,28207,19.1,14447,205041097,17.1,37.8,"Victoria",13760
107.2,"Yallourn North - Glengarry",2,65.2,4692,19.7,2265,205041098,15.1,40.3,"Victoria",2427
380.0,"Alps - West",2,75.0,24,0.0,5,205051099,25.0,56.0,"Victoria",19
108.2,"Longford - Loch Sport",2,59.1,4452,14.8,2138,205051100,26.1,52.1,"Victoria",2314
97.9,"Maffra",2,60.1,14335,19.0,7242,205051101,20.8,42.4,"Victoria",7093
144.1,"Rosedale",2,67.5,4918,16.5,2015,205051102,16.0,40.0,"Victoria",2903
99.7,"Sale",2,62.6,15135,19.3,7579,205051103,18.1,39.2,"Victoria",7556
105.7,"Yarram",2,57.6,5444,14.5,2647,205051104,27.9,51.6,"Victoria",2797
96.1,"Downer",8,69.6,3999,17.6,2039,801051055,12.8,34.8,"Australian Capital Territory",1960
107.7,"Punchbowl",1,66.0,22535,21.7,10850,119021366,12.3,32.8,"New South Wales",11685
90.3,"Cheltenham - Highett (West)",2,65.0,12353,20.6,6491,208011171,14.4,39.0,"Victoria",5862
99.2,"Roselands",1,64.2,14955,20.8,7507,119021367,14.9,36.6,"New South Wales",7448
122.7,"Lakemba",1,65.0,18274,25.7,8204,119021573,9.3,31.1,"New South Wales",10070
112.9,"Wiley Park",1,67.6,11122,23.4,5225,119021574,9.0,30.9,"New South Wales",5897
100.0,"Hurstville",1,73.9,26678,13.8,13339,119031368,12.3,32.2,"New South Wales",13339
96.3,"Mortdale - Penshurst",1,69.0,25527,16.8,13005,119031369,14.2,36.7,"New South Wales",12522
98.0,"Riverwood",1,67.5,12623,15.2,6374,119031373,17.2,37.8,"New South Wales",6249
96.7,"South Hurstville - Blakehurst",1,69.4,26058,15.5,13245,119031374,15.1,35.1,"New South Wales",12813
103.8,"Kogarah",1,72.9,12695,15.0,6229,119041378,12.1,33.5,"New South Wales",6466
105.2,"Arncliffe - Bardwell Valley",1,77.8,27725,13.2,13508,119041375,9.0,31.7,"New South Wales",14217
99.8,"Bexley",1,67.3,28513,17.7,14271,119041376,15.0,35.7,"New South Wales",14242
96.5,"Kingsgrove (South) - Bardwell Park",1,65.0,13675,16.6,6961,119041377,18.4,39.9,"New South Wales",6714
